frame,time_s,centL_x,centL_y,centL_z,vLx,vLy,vLz,vL_sx,vL_sy,vL_sz,uLx,uLy,uLz,thetaL_xy_deg,speedL,centR_x,centR_y,centR_z,vRx,vRy,vRz,vR_sx,vR_sy,vR_sz,uRx,uRy,uRz,thetaR_xy_deg,speedR,is_milestone
189,6.3,0.05390581861138344,-0.016359973698854446,-0.14003446698188782,0.004999998956918716,-0.004999999888241291,0.0,0.005000000200501387,-0.0049999997335143445,-4.2579294857814874e-10,0.7071068142075162,-0.7071067481655748,-6.02162166615369e-08,-44.99999731290215,0.007071067765207572,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.1226119536512655e-13,1.1226134931444306e-13,0.0,0.0,0.0,0.0,45.0000039651862,1.587614138722206e-13,0
190,6.333333333333333,0.058905813843011856,-0.021359970793128014,-0.14003446698188782,0.004999995231628418,-0.004999997094273567,0.0,0.0049999982129522,-0.004999998677818033,-2.5547576914688925e-10,0.7071067483155578,-0.7071068140575347,-3.612974099208942e-08,-45.00000265202669,0.007071065613308035,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,6.735671721907593e-14,6.735680958866583e-14,0.0,0.0,0.0,0.0,45.00000247920275,9.525684832333235e-14,0
191,6.366666666666666,0.06390582025051117,-0.026359975337982178,-0.14003446698188782,0.005000006407499313,-0.005000004544854164,0.0,0.005000001490771045,-0.005000001024632486,-1.5328546148813355e-10,0.7071068141475119,-0.7071067482255813,-2.1677832402264076e-08,-44.99999731776431,0.007071069590524379,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,4.041403033144556e-14,4.04140857531995e-14,0.0,0.0,0.0,0.0,45.00000152604271,5.715410899399941e-14,0
192,6.4,0.06890581548213959,-0.031359974294900894,-0.14003446698188782,0.004999995231628418,-0.004999998956918716,0.0,0.004999998987113994,-0.005000000197546978,-9.197127689288012e-11,0.7071066955959983,-0.7071068667770863,-1.3006703773555458e-08,-45.00000692381153,0.007071067235333772,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,2.4248418198867336e-14,2.42484514519197e-14,0.0,0.0,0.0,0.0,45.00000093007686,3.429246539639965e-14,0
193,6.433333333333334,0.0739058181643486,-0.03635997325181961,-0.14003446698188782,0.005000002682209015,-0.004999998956918716,0.0,0.005000000465152003,-0.004999999701295674,-5.518276613572807e-11,0.7071068351993436,-0.7071067271737473,-7.80402149794479e-09,-44.99999561196653,0.007071067929561777,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.4549050919320402e-14,1.454907087115182e-14,0.0,0.0,0.0,0.0,45.0000005633812,2.057547923783979e-14,0
194,6.466666666666667,0.07890581339597702,-0.04135996848344803,-0.14003446698188782,0.004999995231628418,-0.004999995231628418,0.0,0.004999998371742569,-0.004999997913428772,-3.310965968143684e-11,0.7071068135942382,-0.7071067487788554,-4.6824147161413965e-09,-44.99999736259524,0.007071065185084947,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,8.729430551592241e-15,8.72944252269109e-15,0.0,0.0,0.0,0.0,45.000000339978904,1.2345287542703872e-14,0
195,6.5,0.08390581607818604,-0.046359967440366745,-0.14003446698188782,0.005000002682209015,-0.004999998956918716,0.0,0.0050000000959291475,-0.00499999833082475,-1.9865795808862104e-11,0.7071069059982851,-0.7071066563747879,-2.809448228018041e-09,-44.999989875236004,0.007071066699412598,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,5.237658330955345e-15,5.237665513614654e-15,0.0,0.0,0.0,0.0,45.00000020469591,7.407172525622323e-15,0
196,6.533333333333333,0.08890581876039505,-0.05135997012257576,-0.14003446698188782,0.005000002682209015,-0.005000002682209015,0.0,0.005000001130441094,-0.005000000071378456,-1.1919477485317263e-11,0.7071068560735718,-0.7071067062995153,-1.685668469026701e-09,-44.99999392055963,0.0070710686616802685,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.142594998573207e-15,3.1425993081687927e-15,0.0,0.0,0.0,0.0,45.000000123074045,4.444303515373394e-15,0
197,6.566666666666666,0.09390582144260406,-0.056359972804784775,-0.14003446698188782,0.005000002682209015,-0.005000002682209015,0.0,0.005000001751148262,-0.005000001115710679,-7.151686491190357e-12,0.7071068261187555,-0.7071067362543365,-1.0114009130138083e-09,-44.99999634775272,0.007071069839040888,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.885556999143924e-15,1.8855595849012755e-15,0.0,0.0,0.0,0.0,45.00000007393707,2.6665821092240366e-15,0
198,6.6,0.09890581667423248,-0.06135996803641319,-0.14003446698188782,0.004999995231628418,-0.004999995231628418,0.0,0.004999999143340325,-0.0049999987620777744,-4.291011894714214e-12,0.7071068081458861,-0.7071067542272079,-6.068408488886967e-10,-44.99999780406688,0.007071066330772415,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.1313341994863545e-15,1.1313357509407653e-15,0.0,0.0,0.0,0.0,45.00000004439566,1.5999492655344217e-15,0
199,6.633333333333334,0.1039058193564415,-0.06635996699333191,-0.14003446698188782,0.005000002682209015,-0.004999998956918716,0.0,0.005000000558887801,-0.004999998840014151,-2.574607136828528e-12,0.7071069027292657,-0.7071066596438084,-3.6410445495478906e-10,-44.999990140119685,0.007071067386825074,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,6.788005196918127e-16,6.788014505644591e-16,0.0,0.0,0.0,0.0,45.000000026649445,9.59969559320653e-16,0
200,6.666666666666667,0.10890582948923111,-0.07135996967554092,-0.14003446698188782,0.005000010132789612,-0.005000002682209015,0.0,0.005000004388448526,-0.005000000376892097,-1.5447642820971168e-12,0.7071070648462309,-0.7071064975267505,-2.1846255573626134e-10,-44.99997700402653,0.0070710711814707125,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,4.0728031181508757e-16,4.0728087033867546e-16,0.0,0.0,0.0,0.0,45.000000015994004,5.759817355923918e-16,0
201,6.7,0.11390582472085953,-0.07635997235774994,-0.14003446698188782,0.004999995231628418,-0.005000002682209015,0.0,0.005000000725720483,-0.005000001299018864,-9.268585692582701e-13,0.7071067406482373,-0.7071068217248555,-1.3107756936488538e-10,-45.000003273297935,0.007071069243572409,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,2.443681870890525e-16,2.4436852220320527e-16,0.0,0.0,0.0,0.0,45.00000000959797,3.4558904135543504e-16,0
202,6.733333333333333,0.11890582740306854,-0.08135996758937836,-0.14003446698188782,0.005000002682209015,-0.004999995231628418,0.0,0.005000001508315896,-0.004999998872062685,-5.56115141554962e-13,0.7071069675977681,-0.7071065947752779,-7.864655455125687e-11,-44.99998488392315,0.007071068080833995,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.466209122534315e-16,1.4662111332192315e-16,0.0,0.0,0.0,0.0,45.00000000575934,2.0735342481326103e-16,0
203,6.766666666666667,0.12390582263469696,-0.08635997027158737,-0.14003446698188782,0.004999995231628418,-0.005000002682209015,0.0,0.004999998997640904,-0.0050000003961212175,-3.336690849329772e-13,0.7071066822990433,-0.7071068800740379,-4.7187937386394694e-11,-45.000008001243295,0.00707106738319063,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,8.79725473520589e-17,8.797266799315388e-17,0.0,0.0,0.0,0.0,45.0000000034558,1.244120548879566e-16,0
204,6.8,0.12890581786632538,-0.09135998040437698,-0.14003446698188782,0.004999995231628418,-0.005000010132789612,0.0,0.0049999974912359095,-0.005000004290788575,-2.002014509597863e-13,0.7071063003854899,-0.7071072619872784,-2.8312755670001262e-11,-45.000038947100926,0.007071069071948707,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,5.2783528411235336e-17,5.278360079589233e-17,0.0,0.0,0.0,0.0,45.00000000207356,7.464723293277396e-17,0
205,6.833333333333333,0.133905827999115,-0.0963599756360054,-0.14003446698188782,0.005000010132789612,-0.004999995231628418,0.0,0.0050000025478573904,-0.005000000667124513,-1.2012087057587177e-13,0.7071069141743894,-0.7071066481986806,-1.6987650967746766e-11,-44.99998921273868,0.007071070085201105,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,3.16701170467412e-17,3.1670160477535397e-17,0.0,0.0,0.0,0.0,45.00000000124415,4.478833975966438e-17,0
206,6.866666666666666,0.1389058232307434,-0.10135996341705322,-0.14003446698188782,0.004999995231628418,-0.004999987781047821,0.0,0.0049999996213658015,-0.0049999955126938354,-7.207252234552306e-14,0.7071070717136101,-0.7071064906593656,-1.0192598817204606e-11,-44.999976447573076,0.007071064371126644,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.9002070228044722e-17,1.9002096286521236e-17,0.0,0.0,0.0,0.0,45.00000000074652,2.6873003855798624e-17,0
207,6.9,0.14390580356121063,-0.10635997354984283,-0.14003446698188782,0.004999980330467224,-0.005000010132789612,0.0,0.004999991905006371,-0.005000001360732146,-4.324351340731384e-14,0.7071061125649994,-0.7071074498074633,-6.115560432904173e-12,-45.00005416589523,0.007071063050026675,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,1.1401242136826833e-17,1.140125777191274e-17,0.0,0.0,0.0,0.0,45.000000000447905,1.6123802313479173e-17,0
208,6.933333333333334,0.14890579879283905,-0.11135999858379364,-0.14003446698188782,0.004999995231628418,-0.005000025033950806,0.0,0.004999993235655189,-0.0050000108300196095,-2.59461080443883e-14,0.7071055370765196,-0.7071080252943864,-3.669332296880295e-12,-45.000100796782306,0.007071070686742641,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,6.840745282096099e-18,6.840754663147644e-18,0.0,0.0,0.0,0.0,45.00000000026874,9.674281388087503e-18,0
209,6.966666666666667,0.15390579402446747,-0.11635999381542206,-0.14003446698188782,0.004999995231628418,-0.004999995231628418,0.0,0.004999994034044481,-0.005000004590663133,-1.556766482663298e-14,0.7071060347203874,-0.7071075276519198,-2.20160057601352e-12,-45.00006047351862,0.007071066839390842,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,4.10444716925766e-18,4.104452797888586e-18,0.0,0.0,0.0,0.0,45.00000000016124,5.804568832852502e-18,0
210,7.0,0.15390579402446747,-0.12135998904705048,-0.14003446698188782,0.0,-0.004999995231628418,0.0,0.0029999964204266883,-0.005000000847049247,-9.340598895979787e-15,0.514495239947624,-0.857493235000275,-1.6018998014531368e-12,-59.03627789766514,0.005830950779509816,0.16014136373996735,0.20878075063228607,-0.09112655371427536,0.0,0.0,0.0,2.4626683015545955e-18,2.4626716787331513e-18,0.0,0.0,0.0,0.0,45.00000000009675,3.4827412997115015e-18,1
